Scenario,Dataset,Seed,Fold,Approach,AUC,train_auc,number_parts,number_ratios,comp_time,base_dims,feat_set
Empirical,mbiomeHD_cdiSchubert_16s_seed2_featSize2,2,1,ALR/PLR_glmnet4,0.9881182647140094,0.9864900545678578,38,263,45.65299999999999,84,5
Empirical,mbiomeHD_cdiSchubert_16s_seed2_featSize2,2,1,ALR/PLR_pls2,0.9878419452887538,0.9842457313853195,38,263,45.65299999999999,84,5
Empirical,mbiomeHD_cdiSchubert_16s_seed2_featSize2,2,1,ALR/PLR_ranger1,0.9860458690245925,0.9835269612157485,38,263,45.65299999999999,84,5
Empirical,mbiomeHD_cdiSchubert_16s_seed2_featSize2,2,1,ALR/PLR_rangerE5,0.9894998618402874,0.9812533004752684,38,263,45.65299999999999,84,5
Empirical,mbiomeHD_cdiSchubert_16s_seed2_featSize2,2,1,ALR/PLR_svmRadial3,0.9889472229897762,0.9858446282931409,38,263,45.65299999999999,84,5
Empirical,mbiomeHD_cdiSchubert_16s_seed2_featSize2,2,1,ALR/PLR_DCV-ridgeRegression,0.9859077093119646,0.9852578771343073,38,263,45.65299999999999,84,5
Empirical,mbiomeHD_cdiSchubert_16s_seed2_featSize2,2,1,ALR/PLR_DCV-ridgeEnsemble,0.9892235424150317,0.9880889514756792,38,263,45.65299999999999,84,5
Empirical,mbiomeHD_cdiSchubert_16s_seed2_featSize2,2,1,ALR/PLR_ALR/PLR_DCV,0.9892235424150317,0.9880889514756792,38,263,45.65299999999999,84,5
Empirical,mbiomeHD_cdiSchubert_16s_seed2_featSize2,2,1,ALR_glmnet4,0.9881182647140094,0.9780995129965382,38,37,32.581999999999994,84,5
Empirical,mbiomeHD_cdiSchubert_16s_seed2_featSize2,2,1,ALR_pls2,0.9892235424150317,0.9859179721879952,38,37,32.581999999999994,84,5
Empirical,mbiomeHD_cdiSchubert_16s_seed2_featSize2,2,1,ALR_ranger1,0.9939209726443768,0.9700903596784604,38,37,32.581999999999994,84,5
Empirical,mbiomeHD_cdiSchubert_16s_seed2_featSize2,2,1,ALR_rangerE5,0.9939209726443768,0.9700023470046353,38,37,32.581999999999994,84,5
Empirical,mbiomeHD_cdiSchubert_16s_seed2_featSize2,2,1,ALR_svmRadial3,0.9922630560928434,0.9847298010913572,38,37,32.581999999999994,84,5
Empirical,mbiomeHD_cdiSchubert_16s_seed2_featSize2,2,1,ALR_DCV-ridgeRegression,0.9917104172423321,0.9813999882649769,38,37,32.581999999999994,84,5
Empirical,mbiomeHD_cdiSchubert_16s_seed2_featSize2,2,1,ALR_DCV-ridgeEnsemble,0.9928156949433545,0.983013553951769,38,37,32.581999999999994,84,5
Empirical,mbiomeHD_cdiSchubert_16s_seed2_featSize2,2,1,ALR_ALR_DCV,0.9928156949433545,0.983013553951769,38,37,32.581999999999994,84,5
Empirical,mbiomeHD_cdiSchubert_16s_seed2_featSize2,2,1,PLR_glmnet4,0.9900525006907985,0.9809599248958516,38,350,52.14499999999998,84,5
Empirical,mbiomeHD_cdiSchubert_16s_seed2_featSize2,2,1,PLR_pls2,0.9889472229897762,0.9574018658686851,38,350,52.14499999999998,84,5
Empirical,mbiomeHD_cdiSchubert_16s_seed2_featSize2,2,1,PLR_ranger1,0.9928156949433545,0.9787816112186822,38,350,52.14499999999998,84,5
Empirical,mbiomeHD_cdiSchubert_16s_seed2_featSize2,2,1,PLR_rangerE5,0.9906051395413098,0.9812679692542393,38,350,52.14499999999998,84,5
Empirical,mbiomeHD_cdiSchubert_16s_seed2_featSize2,2,1,PLR_svmRadial3,0.989776181265543,0.9801824796103973,38,350,52.14499999999998,84,5
Empirical,mbiomeHD_cdiSchubert_16s_seed2_featSize2,2,1,PLR_DCV-ridgeRegression,0.9892235424150317,0.978568913923605,38,350,52.14499999999998,84,5
Empirical,mbiomeHD_cdiSchubert_16s_seed2_featSize2,2,1,PLR_DCV-ridgeEnsemble,0.9908814589665653,0.9847004635334156,38,350,52.14499999999998,84,5
Empirical,mbiomeHD_cdiSchubert_16s_seed2_featSize2,2,1,PLR_PLR_DCV,0.9908814589665653,0.9847004635334156,38,350,52.14499999999998,84,5
Empirical,mbiomeHD_cdiSchubert_16s_seed2_featSize2,2,2,ALR/PLR_glmnet4,0.9754376058723885,0.9790566508243854,38,282,45.875,92,5
Empirical,mbiomeHD_cdiSchubert_16s_seed2_featSize2,2,2,ALR/PLR_pls2,0.9593450028232637,0.9686039234094155,38,282,45.875,92,5
Empirical,mbiomeHD_cdiSchubert_16s_seed2_featSize2,2,2,ALR/PLR_ranger1,0.9758610954263128,0.980469743198576,38,282,45.875,92,5
Empirical,mbiomeHD_cdiSchubert_16s_seed2_featSize2,2,2,ALR/PLR_rangerE5,0.9747317899491812,0.9839022374777524,38,282,45.875,92,5
Empirical,mbiomeHD_cdiSchubert_16s_seed2_featSize2,2,2,ALR/PLR_svmRadial3,0.9669678147939017,0.9822238846838389,38,282,45.875,92,5
Empirical,mbiomeHD_cdiSchubert_16s_seed2_featSize2,2,2,ALR/PLR_DCV-ridgeRegression,0.9683794466403162,0.9828717557550509,38,282,45.875,92,5
Empirical,mbiomeHD_cdiSchubert_16s_seed2_featSize2,2,2,ALR/PLR_DCV-ridgeEnsemble,0.9731789949181253,0.9805455318899254,38,282,45.875,92,5
Empirical,mbiomeHD_cdiSchubert_16s_seed2_featSize2,2,2,ALR/PLR_ALR/PLR_DCV,0.9683794466403162,0.9828717557550509,38,282,45.875,92,5
Empirical,mbiomeHD_cdiSchubert_16s_seed2_featSize2,2,2,ALR_glmnet4,0.9779785431959345,0.9736768761368304,38,37,33.452,92,5
Empirical,mbiomeHD_cdiSchubert_16s_seed2_featSize2,2,2,ALR_pls2,0.971485036702428,0.9812691916524868,38,37,33.452,92,5
Empirical,mbiomeHD_cdiSchubert_16s_seed2_featSize2,2,2,ALR_ranger1,0.978119706380576,0.9736768761368304,38,37,33.452,92,5
Empirical,mbiomeHD_cdiSchubert_16s_seed2_featSize2,2,2,ALR_rangerE5,0.9754376058723885,0.9755654814293258,38,37,33.452,92,5
Empirical,mbiomeHD_cdiSchubert_16s_seed2_featSize2,2,2,ALR_svmRadial3,0.974025974025974,0.9720743120342663,38,37,33.452,92,5
Empirical,mbiomeHD_cdiSchubert_16s_seed2_featSize2,2,2,ALR_DCV-ridgeRegression,0.9782608695652174,0.9726085000684543,38,37,33.452,92,5
Empirical,mbiomeHD_cdiSchubert_16s_seed2_featSize2,2,2,ALR_DCV-ridgeEnsemble,0.9785431959345003,0.9769198986876333,38,37,33.452,92,5
Empirical,mbiomeHD_cdiSchubert_16s_seed2_featSize2,2,2,ALR_ALR_DCV,0.9785431959345003,0.9769198986876333,38,37,33.452,92,5
Empirical,mbiomeHD_cdiSchubert_16s_seed2_featSize2,2,2,PLR_glmnet4,0.9819311123658949,0.9726085000684543,38,362,51.79200000000003,92,5
Empirical,mbiomeHD_cdiSchubert_16s_seed2_featSize2,2,2,PLR_pls2,0.9830604178430266,0.9597953216374269,38,362,51.79200000000003,92,5
Empirical,mbiomeHD_cdiSchubert_16s_seed2_featSize2,2,2,PLR_ranger1,0.974025974025974,0.9832164720608656,38,362,51.79200000000003,92,5
Empirical,mbiomeHD_cdiSchubert_16s_seed2_featSize2,2,2,PLR_rangerE5,0.9737436476566911,0.984360636820591,38,362,51.79200000000003,92,5
Empirical,mbiomeHD_cdiSchubert_16s_seed2_featSize2,2,2,PLR_svmRadial3,0.974308300395257,0.9843985311662657,38,362,51.79200000000003,92,5
Empirical,mbiomeHD_cdiSchubert_16s_seed2_featSize2,2,2,PLR_DCV-ridgeRegression,0.9771315640880858,0.9795908388585735,38,362,51.79200000000003,92,5
Empirical,mbiomeHD_cdiSchubert_16s_seed2_featSize2,2,2,PLR_DCV-ridgeEnsemble,0.9782608695652174,0.9794771558215494,38,362,51.79200000000003,92,5
Empirical,mbiomeHD_cdiSchubert_16s_seed2_featSize2,2,2,PLR_PLR_DCV,0.9771315640880858,0.9795908388585735,38,362,51.79200000000003,92,5
Empirical,mbiomeHD_cdiSchubert_16s_seed2_featSize2,2,1,ALR/PLR_glmnet4,0.9872893064382426,0.9875902129906706,46,398,53.228000000000065,84,6
Empirical,mbiomeHD_cdiSchubert_16s_seed2_featSize2,2,1,ALR/PLR_pls2,0.9861840287372202,0.9815026697177727,46,398,53.228000000000065,84,6
Empirical,mbiomeHD_cdiSchubert_16s_seed2_featSize2,2,1,ALR/PLR_ranger1,0.9881182647140094,0.9840843748166404,46,398,53.228000000000065,84,6
Empirical,mbiomeHD_cdiSchubert_16s_seed2_featSize2,2,1,ALR/PLR_rangerE5,0.9881182647140094,0.9823681276770522,46,398,53.228000000000065,84,6
Empirical,mbiomeHD_cdiSchubert_16s_seed2_featSize2,2,1,ALR/PLR_svmRadial3,0.9864603481624759,0.9886463650765711,46,398,53.228000000000065,84,6
Empirical,mbiomeHD_cdiSchubert_16s_seed2_featSize2,2,1,ALR/PLR_DCV-ridgeRegression,0.9859077093119646,0.9880889514756792,46,398,53.228000000000065,84,6
Empirical,mbiomeHD_cdiSchubert_16s_seed2_featSize2,2,1,ALR/PLR_DCV-ridgeEnsemble,0.9881182647140094,0.9897905298362965,46,398,53.228000000000065,84,6
Empirical,mbiomeHD_cdiSchubert_16s_seed2_featSize2,2,1,ALR/PLR_ALR/PLR_DCV,0.9881182647140094,0.9897905298362965,46,398,53.228000000000065,84,6
Empirical,mbiomeHD_cdiSchubert_16s_seed2_featSize2,2,1,ALR_glmnet4,0.9889472229897762,0.9808719122220266,46,45,33.1819999999999,84,6
Empirical,mbiomeHD_cdiSchubert_16s_seed2_featSize2,2,1,ALR_pls2,0.9894998618402874,0.9892771225723171,46,45,33.1819999999999,84,6
Empirical,mbiomeHD_cdiSchubert_16s_seed2_featSize2,2,1,ALR_ranger1,0.9947499309201437,0.9753784544974476,46,45,33.1819999999999,84,6
Empirical,mbiomeHD_cdiSchubert_16s_seed2_featSize2,2,1,ALR_rangerE5,0.9928156949433545,0.9677433550431263,46,45,33.1819999999999,84,6
Empirical,mbiomeHD_cdiSchubert_16s_seed2_featSize2,2,1,ALR_svmRadial3,0.991157778391821,0.9858152907351991,46,45,33.1819999999999,84,6
Empirical,mbiomeHD_cdiSchubert_16s_seed2_featSize2,2,1,ALR_DCV-ridgeRegression,0.9900525006907985,0.9808279058851141,46,45,33.1819999999999,84,6
Empirical,mbiomeHD_cdiSchubert_16s_seed2_featSize2,2,1,ALR_DCV-ridgeEnsemble,0.9933683337938657,0.9852285395763657,46,45,33.1819999999999,84,6
Empirical,mbiomeHD_cdiSchubert_16s_seed2_featSize2,2,1,ALR_ALR_DCV,0.9933683337938657,0.9852285395763657,46,45,33.1819999999999,84,6
Empirical,mbiomeHD_cdiSchubert_16s_seed2_featSize2,2,1,PLR_glmnet4,0.991157778391821,0.9832335856363317,46,501,59.937999999999874,84,6
Empirical,mbiomeHD_cdiSchubert_16s_seed2_featSize2,2,1,PLR_pls2,0.9889472229897762,0.9597488705040192,46,501,59.937999999999874,84,6
Empirical,mbiomeHD_cdiSchubert_16s_seed2_featSize2,2,1,PLR_ranger1,0.9908814589665653,0.9840990435956111,46,501,59.937999999999874,84,6
Empirical,mbiomeHD_cdiSchubert_16s_seed2_featSize2,2,1,PLR_rangerE5,0.9903288201160542,0.9835856363316318,46,501,59.937999999999874,84,6
Empirical,mbiomeHD_cdiSchubert_16s_seed2_featSize2,2,1,PLR_svmRadial3,0.989776181265543,0.9853605585871033,46,501,59.937999999999874,84,6
Empirical,mbiomeHD_cdiSchubert_16s_seed2_featSize2,2,1,PLR_DCV-ridgeRegression,0.9872893064382426,0.9825294842457314,46,501,59.937999999999874,84,6
Empirical,mbiomeHD_cdiSchubert_16s_seed2_featSize2,2,1,PLR_DCV-ridgeEnsemble,0.991157778391821,0.9898785425101215,46,501,59.937999999999874,84,6
Empirical,mbiomeHD_cdiSchubert_16s_seed2_featSize2,2,1,PLR_PLR_DCV,0.991157778391821,0.9898785425101215,46,501,59.937999999999874,84,6
Empirical,mbiomeHD_cdiSchubert_16s_seed2_featSize2,2,2,ALR/PLR_glmnet4,0.9841897233201581,0.9704717479317022,46,438,54.29100000000017,92,6
