Scenario,Dataset,Seed,Fold,Approach,AUC,train_auc,number_parts,number_ratios,comp_time,base_dims,feat_set
Empirical,cmg_RubelMA-2020_STH_seed1_featSize1,1,1,ALR/PLR_glmnet4,0.8780487804878049,0.7947845804988662,5,7,28.551999999999992,140,1
Empirical,cmg_RubelMA-2020_STH_seed1_featSize1,1,1,ALR/PLR_pls2,0.8635307781649245,0.8038548752834467,5,7,28.551999999999992,140,1
Empirical,cmg_RubelMA-2020_STH_seed1_featSize1,1,1,ALR/PLR_ranger1,0.8475609756097561,0.7414965986394557,5,7,28.551999999999992,140,1
Empirical,cmg_RubelMA-2020_STH_seed1_featSize1,1,1,ALR/PLR_rangerE5,0.8687572590011614,0.7908163265306122,5,7,28.551999999999992,140,1
Empirical,cmg_RubelMA-2020_STH_seed1_featSize1,1,1,ALR/PLR_svmRadial3,0.8664343786295006,0.7789115646258503,5,7,28.551999999999992,140,1
Empirical,cmg_RubelMA-2020_STH_seed1_featSize1,1,1,ALR/PLR_DCV-ridgeRegression,0.8780487804878049,0.7993197278911564,5,7,28.551999999999992,140,1
Empirical,cmg_RubelMA-2020_STH_seed1_featSize1,1,1,ALR/PLR_DCV-ridgeEnsemble,0.8722415795586527,0.7879818594104309,5,7,28.551999999999992,140,1
Empirical,cmg_RubelMA-2020_STH_seed1_featSize1,1,1,ALR/PLR_ALR/PLR_DCV,0.8780487804878049,0.7993197278911564,5,7,28.551999999999992,140,1
Empirical,cmg_RubelMA-2020_STH_seed1_featSize1,1,1,ALR_glmnet4,0.867595818815331,0.8027210884353742,5,4,24.311000000000007,140,1
Empirical,cmg_RubelMA-2020_STH_seed1_featSize1,1,1,ALR_pls2,0.859465737514518,0.8015873015873015,5,4,24.311000000000007,140,1
Empirical,cmg_RubelMA-2020_STH_seed1_featSize1,1,1,ALR_ranger1,0.8077816492450639,0.7227891156462585,5,4,24.311000000000007,140,1
Empirical,cmg_RubelMA-2020_STH_seed1_featSize1,1,1,ALR_rangerE5,0.8373983739837398,0.782312925170068,5,4,24.311000000000007,140,1
Empirical,cmg_RubelMA-2020_STH_seed1_featSize1,1,1,ALR_svmRadial3,0.8641114982578397,0.7698412698412698,5,4,24.311000000000007,140,1
Empirical,cmg_RubelMA-2020_STH_seed1_featSize1,1,1,ALR_DCV-ridgeRegression,0.8693379790940766,0.8095238095238095,5,4,24.311000000000007,140,1
Empirical,cmg_RubelMA-2020_STH_seed1_featSize1,1,1,ALR_DCV-ridgeEnsemble,0.8577235772357723,0.782312925170068,5,4,24.311000000000007,140,1
Empirical,cmg_RubelMA-2020_STH_seed1_featSize1,1,1,ALR_ALR_DCV,0.8693379790940766,0.8095238095238095,5,4,24.311000000000007,140,1
Empirical,cmg_RubelMA-2020_STH_seed1_featSize1,1,1,PLR_glmnet4,0.90534262485482,0.7868480725623582,5,6,29.312000000000012,140,1
Empirical,cmg_RubelMA-2020_STH_seed1_featSize1,1,1,PLR_pls2,0.8960511033681765,0.7448979591836735,5,6,29.312000000000012,140,1
Empirical,cmg_RubelMA-2020_STH_seed1_featSize1,1,1,PLR_ranger1,0.8667247386759582,0.7585034013605442,5,6,29.312000000000012,140,1
Empirical,cmg_RubelMA-2020_STH_seed1_featSize1,1,1,PLR_rangerE5,0.8861788617886179,0.753968253968254,5,6,29.312000000000012,140,1
Empirical,cmg_RubelMA-2020_STH_seed1_featSize1,1,1,PLR_svmRadial3,0.9024390243902439,0.756235827664399,5,6,29.312000000000012,140,1
Empirical,cmg_RubelMA-2020_STH_seed1_featSize1,1,1,PLR_DCV-ridgeRegression,0.9047619047619048,0.7947845804988662,5,6,29.312000000000012,140,1
Empirical,cmg_RubelMA-2020_STH_seed1_featSize1,1,1,PLR_DCV-ridgeEnsemble,0.8954703832752613,0.7732426303854875,5,6,29.312000000000012,140,1
Empirical,cmg_RubelMA-2020_STH_seed1_featSize1,1,1,PLR_PLR_DCV,0.9047619047619048,0.7947845804988662,5,6,29.312000000000012,140,1
Empirical,cmg_RubelMA-2020_STH_seed1_featSize1,1,2,ALR/PLR_glmnet4,0.8497732426303855,0.8251133786848073,5,7,28.363999999999976,126,1
Empirical,cmg_RubelMA-2020_STH_seed1_featSize1,1,2,ALR/PLR_pls2,0.8509070294784581,0.8160430839002267,5,7,28.363999999999976,126,1
Empirical,cmg_RubelMA-2020_STH_seed1_featSize1,1,2,ALR/PLR_ranger1,0.8194444444444444,0.8181972789115646,5,7,28.363999999999976,126,1
Empirical,cmg_RubelMA-2020_STH_seed1_featSize1,1,2,ALR/PLR_rangerE5,0.8194444444444444,0.8313208616780046,5,7,28.363999999999976,126,1
Empirical,cmg_RubelMA-2020_STH_seed1_featSize1,1,2,ALR/PLR_svmRadial3,0.8492063492063492,0.7932539682539682,5,7,28.363999999999976,126,1
Empirical,cmg_RubelMA-2020_STH_seed1_featSize1,1,2,ALR/PLR_DCV-ridgeRegression,0.8497732426303855,0.8250566893424036,5,7,28.363999999999976,126,1
Empirical,cmg_RubelMA-2020_STH_seed1_featSize1,1,2,ALR/PLR_DCV-ridgeEnsemble,0.8418367346938775,0.8134353741496598,5,7,28.363999999999976,126,1
Empirical,cmg_RubelMA-2020_STH_seed1_featSize1,1,2,ALR/PLR_ALR/PLR_DCV,0.8497732426303855,0.8250566893424036,5,7,28.363999999999976,126,1
Empirical,cmg_RubelMA-2020_STH_seed1_featSize1,1,2,ALR_glmnet4,0.8503401360544217,0.8251700680272108,5,4,23.726,126,1
Empirical,cmg_RubelMA-2020_STH_seed1_featSize1,1,2,ALR_pls2,0.8492063492063492,0.8218253968253968,5,4,23.726,126,1
Empirical,cmg_RubelMA-2020_STH_seed1_featSize1,1,2,ALR_ranger1,0.8066893424036281,0.8201247165532879,5,4,23.726,126,1
Empirical,cmg_RubelMA-2020_STH_seed1_featSize1,1,2,ALR_rangerE5,0.7990362811791383,0.8332766439909297,5,4,23.726,126,1
Empirical,cmg_RubelMA-2020_STH_seed1_featSize1,1,2,ALR_svmRadial3,0.8503401360544217,0.8086167800453514,5,4,23.726,126,1
Empirical,cmg_RubelMA-2020_STH_seed1_featSize1,1,2,ALR_DCV-ridgeRegression,0.8520408163265306,0.8229024943310657,5,4,23.726,126,1
Empirical,cmg_RubelMA-2020_STH_seed1_featSize1,1,2,ALR_DCV-ridgeEnsemble,0.8321995464852607,0.8320861678004534,5,4,23.726,126,1
Empirical,cmg_RubelMA-2020_STH_seed1_featSize1,1,2,ALR_ALR_DCV,0.8321995464852607,0.8320861678004534,5,4,23.726,126,1
Empirical,cmg_RubelMA-2020_STH_seed1_featSize1,1,2,PLR_glmnet4,0.8384353741496599,0.8179988662131519,5,6,27.168999999999983,126,1
