Scenario,Dataset,Seed,Fold,Approach,AUC,train_auc,number_parts,number_ratios,comp_time,base_dims,feat_set
Empirical,cmg_ZellerG_2014_crc_seed2_featSize2,2,1,ALR/PLR_glmnet4,0.7833333333333333,0.7,116,2628,150.83100000000002,265,5
Empirical,cmg_ZellerG_2014_crc_seed2_featSize2,2,1,ALR/PLR_pls2,0.75,0.6641025641025641,116,2628,150.83100000000002,265,5
Empirical,cmg_ZellerG_2014_crc_seed2_featSize2,2,1,ALR/PLR_ranger1,0.8737179487179487,0.6423076923076922,116,2628,150.83100000000002,265,5
Empirical,cmg_ZellerG_2014_crc_seed2_featSize2,2,1,ALR/PLR_rangerE5,0.8615384615384616,0.6743589743589744,116,2628,150.83100000000002,265,5
Empirical,cmg_ZellerG_2014_crc_seed2_featSize2,2,1,ALR/PLR_svmRadial3,0.8461538461538461,0.6743589743589744,116,2628,150.83100000000002,265,5
Empirical,cmg_ZellerG_2014_crc_seed2_featSize2,2,1,ALR/PLR_DCV-ridgeRegression,0.8128205128205128,0.6564102564102564,116,2628,150.83100000000002,265,5
Empirical,cmg_ZellerG_2014_crc_seed2_featSize2,2,1,ALR/PLR_DCV-ridgeEnsemble,0.8371794871794872,0.6871794871794872,116,2628,150.83100000000002,265,5
Empirical,cmg_ZellerG_2014_crc_seed2_featSize2,2,1,ALR/PLR_ALR/PLR_DCV,0.8371794871794872,0.6871794871794872,116,2628,150.83100000000002,265,5
Empirical,cmg_ZellerG_2014_crc_seed2_featSize2,2,1,ALR_glmnet4,0.7897435897435898,0.6615384615384615,116,115,37.05799999999999,265,5
Empirical,cmg_ZellerG_2014_crc_seed2_featSize2,2,1,ALR_pls2,0.7435897435897436,0.6717948717948719,116,115,37.05799999999999,265,5
Empirical,cmg_ZellerG_2014_crc_seed2_featSize2,2,1,ALR_ranger1,0.8557692307692307,0.6474358974358975,116,115,37.05799999999999,265,5
Empirical,cmg_ZellerG_2014_crc_seed2_featSize2,2,1,ALR_rangerE5,0.8737179487179487,0.65,116,115,37.05799999999999,265,5
Empirical,cmg_ZellerG_2014_crc_seed2_featSize2,2,1,ALR_svmRadial3,0.8487179487179487,0.6923076923076923,116,115,37.05799999999999,265,5
Empirical,cmg_ZellerG_2014_crc_seed2_featSize2,2,1,ALR_DCV-ridgeRegression,0.8346153846153846,0.6512820512820513,116,115,37.05799999999999,265,5
Empirical,cmg_ZellerG_2014_crc_seed2_featSize2,2,1,ALR_DCV-ridgeEnsemble,0.8358974358974359,0.6871794871794872,116,115,37.05799999999999,265,5
Empirical,cmg_ZellerG_2014_crc_seed2_featSize2,2,1,ALR_ALR_DCV,0.8358974358974359,0.6871794871794872,116,115,37.05799999999999,265,5
Empirical,cmg_ZellerG_2014_crc_seed2_featSize2,2,1,PLR_glmnet4,0.7807692307692308,0.6974358974358974,116,2678,167.64099999999996,265,5
Empirical,cmg_ZellerG_2014_crc_seed2_featSize2,2,1,PLR_pls2,0.7397435897435898,0.6666666666666667,116,2678,167.64099999999996,265,5
Empirical,cmg_ZellerG_2014_crc_seed2_featSize2,2,1,PLR_ranger1,0.8660256410256411,0.6653846153846155,116,2678,167.64099999999996,265,5
Empirical,cmg_ZellerG_2014_crc_seed2_featSize2,2,1,PLR_rangerE5,0.8794871794871795,0.6846153846153846,116,2678,167.64099999999996,265,5
Empirical,cmg_ZellerG_2014_crc_seed2_featSize2,2,1,PLR_svmRadial3,0.8397435897435898,0.6717948717948719,116,2678,167.64099999999996,265,5
Empirical,cmg_ZellerG_2014_crc_seed2_featSize2,2,1,PLR_DCV-ridgeRegression,0.8038461538461539,0.6641025641025642,116,2678,167.64099999999996,265,5
Empirical,cmg_ZellerG_2014_crc_seed2_featSize2,2,1,PLR_DCV-ridgeEnsemble,0.8423076923076923,0.6743589743589744,116,2678,167.64099999999996,265,5
Empirical,cmg_ZellerG_2014_crc_seed2_featSize2,2,1,PLR_PLR_DCV,0.8423076923076923,0.6743589743589744,116,2678,167.64099999999996,265,5
Empirical,cmg_ZellerG_2014_crc_seed2_featSize2,2,2,ALR/PLR_glmnet4,0.8333333333333334,0.7871794871794872,116,2499,143.08999999999992,267,5
