Scenario,Dataset,Seed,Fold,Approach,AUC,train_auc,number_parts,number_ratios,comp_time,base_dims,feat_set
Empirical,mbiomeHD_cdiSchubert_16s_seed1_featSize1,1,1,ALR/PLR_glmnet4,0.9444597955236254,0.9794343718828844,5,7,26.524,88,1
Empirical,mbiomeHD_cdiSchubert_16s_seed1_featSize1,1,1,ALR/PLR_pls2,0.9455650732246477,0.9726573959983571,5,7,26.524,88,1
Empirical,mbiomeHD_cdiSchubert_16s_seed1_featSize1,1,1,ALR/PLR_ranger1,0.9461177120751588,0.9686968256762307,5,7,26.524,88,1
Empirical,mbiomeHD_cdiSchubert_16s_seed1_featSize1,1,1,ALR/PLR_rangerE5,0.9448742746615086,0.9783782197969841,5,7,26.524,88,1
Empirical,mbiomeHD_cdiSchubert_16s_seed1_featSize1,1,1,ALR/PLR_svmRadial3,0.9184857695495994,0.9624332570556827,5,7,26.524,88,1
Empirical,mbiomeHD_cdiSchubert_16s_seed1_featSize1,1,1,ALR/PLR_DCV-ridgeRegression,0.9455650732246477,0.9788769582819926,5,7,26.524,88,1
Empirical,mbiomeHD_cdiSchubert_16s_seed1_featSize1,1,1,ALR/PLR_DCV-ridgeEnsemble,0.9499861840287372,0.97435897435897445,5,7,26.524,88,1
Empirical,mbiomeHD_cdiSchubert_16s_seed1_featSize1,1,1,ALR/PLR_ALR/PLR_DCV,0.9455650732246477,0.9788769582819926,5,7,26.524,88,1
Empirical,mbiomeHD_cdiSchubert_16s_seed1_featSize1,1,1,ALR_glmnet4,0.9463940315004145,0.977204717479317,5,4,22.16900000000001,88,1
Empirical,mbiomeHD_cdiSchubert_16s_seed1_featSize1,1,1,ALR_pls2,0.9461177120751589,0.9766032975415126,5,4,22.16900000000001,88,1
Empirical,mbiomeHD_cdiSchubert_16s_seed1_featSize1,1,1,ALR_ranger1,0.9346504559270516,0.980123804494514,5,4,22.16900000000001,88,1
Empirical,mbiomeHD_cdiSchubert_16s_seed1_featSize1,1,1,ALR_rangerE5,0.9376899696048632,0.9817667077392478,5,4,22.16900000000001,88,1
Empirical,mbiomeHD_cdiSchubert_16s_seed1_featSize1,1,1,ALR_svmRadial3,0.9079856313898867,0.9743296368010327,5,4,22.16900000000001,88,1
Empirical,mbiomeHD_cdiSchubert_16s_seed1_featSize1,1,1,ALR_DCV-ridgeRegression,0.9461177120751588,0.9862993604412369,5,4,22.16900000000001,88,1
Empirical,mbiomeHD_cdiSchubert_16s_seed1_featSize1,1,1,ALR_DCV-ridgeEnsemble,0.9433545178226029,0.9811652878014434,5,4,22.16900000000001,88,1
Empirical,mbiomeHD_cdiSchubert_16s_seed1_featSize1,1,1,ALR_ALR_DCV,0.9461177120751588,0.9862993604412369,5,4,22.16900000000001,88,1
Empirical,mbiomeHD_cdiSchubert_16s_seed1_featSize1,1,1,PLR_glmnet4,0.9483282674772037,0.9857712843982867,5,6,23.32000000000002,88,1
Empirical,mbiomeHD_cdiSchubert_16s_seed1_featSize1,1,1,PLR_pls2,0.9472229897761812,0.9863286979991785,5,6,23.32000000000002,88,1
Empirical,mbiomeHD_cdiSchubert_16s_seed1_featSize1,1,1,PLR_ranger1,0.9423873998342084,0.9784515636918383,5,6,23.32000000000002,88,1
Empirical,mbiomeHD_cdiSchubert_16s_seed1_featSize1,1,1,PLR_rangerE5,0.9447361149488809,0.9829402100569149,5,6,23.32000000000002,88,1
Empirical,mbiomeHD_cdiSchubert_16s_seed1_featSize1,1,1,PLR_svmRadial3,0.9317491019618679,0.9687848383500557,5,6,23.32000000000002,88,1
Empirical,mbiomeHD_cdiSchubert_16s_seed1_featSize1,1,1,PLR_DCV-ridgeRegression,0.9491572257529705,0.9874581939799332,5,6,23.32000000000002,88,1
Empirical,mbiomeHD_cdiSchubert_16s_seed1_featSize1,1,1,PLR_DCV-ridgeEnsemble,0.9488809063277148,0.9840843748166404,5,6,23.32000000000002,88,1
Empirical,mbiomeHD_cdiSchubert_16s_seed1_featSize1,1,1,PLR_PLR_DCV,0.9491572257529705,0.9874581939799332,5,6,23.32000000000002,88,1
Empirical,mbiomeHD_cdiSchubert_16s_seed1_featSize1,1,2,ALR/PLR_glmnet4,0.9573687182382834,0.9328658882434626,5,4,22.216999999999985,90,1
Empirical,mbiomeHD_cdiSchubert_16s_seed1_featSize1,1,2,ALR/PLR_pls2,0.9562394127611519,0.9174954526785191,5,4,22.216999999999985,90,1
Empirical,mbiomeHD_cdiSchubert_16s_seed1_featSize1,1,2,ALR/PLR_ranger1,0.9517221908526257,0.924835954155176,5,4,22.216999999999985,90,1
Empirical,mbiomeHD_cdiSchubert_16s_seed1_featSize1,1,2,ALR/PLR_rangerE5,0.9446640316205533,0.9408371472158658,5,4,22.216999999999985,90,1
Empirical,mbiomeHD_cdiSchubert_16s_seed1_featSize1,1,2,ALR/PLR_svmRadial3,0.9429700734048561,0.9251941168417142,5,4,22.216999999999985,90,1
Empirical,mbiomeHD_cdiSchubert_16s_seed1_featSize1,1,2,ALR/PLR_DCV-ridgeRegression,0.9559570863918689,0.9265729820649728,5,4,22.216999999999985,90,1
Empirical,mbiomeHD_cdiSchubert_16s_seed1_featSize1,1,2,ALR/PLR_DCV-ridgeEnsemble,0.9539808018068887,0.9352300064542627,5,4,22.216999999999985,90,1
Empirical,mbiomeHD_cdiSchubert_16s_seed1_featSize1,1,2,ALR/PLR_ALR/PLR_DCV,0.9539808018068887,0.9352300064542627,5,4,22.216999999999985,90,1
