Scenario,Dataset,Seed,Fold,Approach,AUC,train_auc,number_parts,number_ratios,comp_time,base_dims,feat_set
Empirical,qitta_NAFLD_16s_seed2_featSize2,2,1,ALR/PLR_glmnet4,0.7058823529411765,0.6758467023172905,54,471,56.93899999999999,122,5
Empirical,qitta_NAFLD_16s_seed2_featSize2,2,1,ALR/PLR_pls2,0.6871657754010695,0.711319073083779,54,471,56.93899999999999,122,5
Empirical,qitta_NAFLD_16s_seed2_featSize2,2,1,ALR/PLR_ranger1,0.6951871657754011,0.721301247771836,54,471,56.93899999999999,122,5
Empirical,qitta_NAFLD_16s_seed2_featSize2,2,1,ALR/PLR_rangerE5,0.6490641711229946,0.7573083778966132,54,471,56.93899999999999,122,5
Empirical,qitta_NAFLD_16s_seed2_featSize2,2,1,ALR/PLR_svmRadial3,0.6931818181818181,0.7392156862745098,54,471,56.93899999999999,122,5
Empirical,qitta_NAFLD_16s_seed2_featSize2,2,1,ALR/PLR_DCV-ridgeRegression,0.6570855614973262,0.7423351158645277,54,471,56.93899999999999,122,5
Empirical,qitta_NAFLD_16s_seed2_featSize2,2,1,ALR/PLR_DCV-ridgeEnsemble,0.6991978609625669,0.7354723707664884,54,471,56.93899999999999,122,5
Empirical,qitta_NAFLD_16s_seed2_featSize2,2,1,ALR/PLR_ALR/PLR_DCV,0.6570855614973262,0.7423351158645277,54,471,56.93899999999999,122,5
Empirical,qitta_NAFLD_16s_seed2_featSize2,2,1,ALR_glmnet4,0.6590909090909091,0.8245989304812834,54,53,34.846000000000004,122,5
Empirical,qitta_NAFLD_16s_seed2_featSize2,2,1,ALR_pls2,0.68048128342246,0.7926024955436721,54,53,34.846000000000004,122,5
Empirical,qitta_NAFLD_16s_seed2_featSize2,2,1,ALR_ranger1,0.6577540106951871,0.7135026737967914,54,53,34.846000000000004,122,5
Empirical,qitta_NAFLD_16s_seed2_featSize2,2,1,ALR_rangerE5,0.6336898395721925,0.75325311942959,54,53,34.846000000000004,122,5
Empirical,qitta_NAFLD_16s_seed2_featSize2,2,1,ALR_svmRadial3,0.643048128342246,0.7992869875222817,54,53,34.846000000000004,122,5
Empirical,qitta_NAFLD_16s_seed2_featSize2,2,1,ALR_DCV-ridgeRegression,0.6577540106951871,0.7242424242424242,54,53,34.846000000000004,122,5
Empirical,qitta_NAFLD_16s_seed2_featSize2,2,1,ALR_DCV-ridgeEnsemble,0.6691176470588236,0.8172905525846703,54,53,34.846000000000004,122,5
Empirical,qitta_NAFLD_16s_seed2_featSize2,2,1,ALR_ALR_DCV,0.6691176470588236,0.8172905525846703,54,53,34.846000000000004,122,5
Empirical,qitta_NAFLD_16s_seed2_featSize2,2,1,PLR_glmnet4,0.607620320855615,0.6995543672014259,54,593,66.86500000000001,122,5
Empirical,qitta_NAFLD_16s_seed2_featSize2,2,1,PLR_pls2,0.6851604278074866,0.6993761140819964,54,593,66.86500000000001,122,5
Empirical,qitta_NAFLD_16s_seed2_featSize2,2,1,PLR_ranger1,0.6497326203208557,0.7483957219251337,54,593,66.86500000000001,122,5
Empirical,qitta_NAFLD_16s_seed2_featSize2,2,1,PLR_rangerE5,0.6524064171122995,0.7397504456327986,54,593,66.86500000000001,122,5
Empirical,qitta_NAFLD_16s_seed2_featSize2,2,1,PLR_svmRadial3,0.6557486631016043,0.7216577540106952,54,593,66.86500000000001,122,5
Empirical,qitta_NAFLD_16s_seed2_featSize2,2,1,PLR_DCV-ridgeRegression,0.6717914438502675,0.7435828877005348,54,593,66.86500000000001,122,5
Empirical,qitta_NAFLD_16s_seed2_featSize2,2,1,PLR_DCV-ridgeEnsemble,0.6584224598930482,0.7218360071301247,54,593,66.86500000000001,122,5
Empirical,qitta_NAFLD_16s_seed2_featSize2,2,1,PLR_PLR_DCV,0.6717914438502675,0.7435828877005348,54,593,66.86500000000001,122,5
Empirical,qitta_NAFLD_16s_seed2_featSize2,2,2,ALR/PLR_glmnet4,0.7292110874200426,0.5147058823529411,54,585,63.610000000000014,120,5
Empirical,qitta_NAFLD_16s_seed2_featSize2,2,2,ALR/PLR_pls2,0.6915422885572139,0.6096256684491979,54,585,63.610000000000014,120,5
Empirical,qitta_NAFLD_16s_seed2_featSize2,2,2,ALR/PLR_ranger1,0.7277896233120114,0.6564171122994653,54,585,63.610000000000014,120,5
Empirical,qitta_NAFLD_16s_seed2_featSize2,2,2,ALR/PLR_rangerE5,0.7434257285003554,0.643716577540107,54,585,63.610000000000014,120,5
Empirical,qitta_NAFLD_16s_seed2_featSize2,2,2,ALR/PLR_svmRadial3,0.7107320540156361,0.625668449197861,54,585,63.610000000000014,120,5
Empirical,qitta_NAFLD_16s_seed2_featSize2,2,2,ALR/PLR_DCV-ridgeRegression,0.7142857142857143,0.5989304812834224,54,585,63.610000000000014,120,5
Empirical,qitta_NAFLD_16s_seed2_featSize2,2,2,ALR/PLR_DCV-ridgeEnsemble,0.7171286425017769,0.6189839572192513,54,585,63.610000000000014,120,5
Empirical,qitta_NAFLD_16s_seed2_featSize2,2,2,ALR/PLR_ALR/PLR_DCV,0.7171286425017769,0.6189839572192513,54,585,63.610000000000014,120,5
Empirical,qitta_NAFLD_16s_seed2_featSize2,2,2,ALR_glmnet4,0.749822316986496,0.5935828877005347,54,53,34.817999999999984,120,5
Empirical,qitta_NAFLD_16s_seed2_featSize2,2,2,ALR_pls2,0.7654584221748401,0.641711229946524,54,53,34.817999999999984,120,5
Empirical,qitta_NAFLD_16s_seed2_featSize2,2,2,ALR_ranger1,0.8233830845771144,0.5995989304812834,54,53,34.817999999999984,120,5
