Scenario,Dataset,Seed,Fold,Approach,AUC,train_auc,number_parts,number_ratios,comp_time,base_dims,feat_set
Empirical,qitta_NAFLD_16s_seed3_featSize1,3,1,ALR/PLR_glmnet4,0.7367706919945726,0.5213903743315508,5,5,51.23600000000002,119,1
Empirical,qitta_NAFLD_16s_seed3_featSize1,3,1,ALR/PLR_pls2,0.73202170963365,0.5006684491978609,5,5,51.23600000000002,119,1
Empirical,qitta_NAFLD_16s_seed3_featSize1,3,1,ALR/PLR_ranger1,0.6312754409769336,0.5229946524064171,5,5,51.23600000000002,119,1
Empirical,qitta_NAFLD_16s_seed3_featSize1,3,1,ALR/PLR_rangerE5,0.7140434192672999,0.5137032085561497,5,5,51.23600000000002,119,1
Empirical,qitta_NAFLD_16s_seed3_featSize1,3,1,ALR/PLR_svmRadial3,0.6309362279511533,0.4802139037433155,5,5,51.23600000000002,119,1
Empirical,qitta_NAFLD_16s_seed3_featSize1,3,1,ALR/PLR_DCV-ridgeRegression,0.7388059701492538,0.4699197860962567,5,5,51.23600000000002,119,1
Empirical,qitta_NAFLD_16s_seed3_featSize1,3,1,ALR/PLR_DCV-ridgeEnsemble,0.7164179104477613,0.48502673796791446,5,5,51.23600000000002,119,1
Empirical,qitta_NAFLD_16s_seed3_featSize1,3,1,ALR/PLR_ALR/PLR_DCV,0.7164179104477613,0.48502673796791446,5,5,51.23600000000002,119,1
Empirical,qitta_NAFLD_16s_seed3_featSize1,3,1,ALR_glmnet4,0.7327001356852103,0.5108288770053475,5,4,52.150999999999954,119,1
Empirical,qitta_NAFLD_16s_seed3_featSize1,3,1,ALR_pls2,0.737449118046133,0.4561497326203208,5,4,52.150999999999954,119,1
Empirical,qitta_NAFLD_16s_seed3_featSize1,3,1,ALR_ranger1,0.6818181818181818,0.5163101604278075,5,4,52.150999999999954,119,1
Empirical,qitta_NAFLD_16s_seed3_featSize1,3,1,ALR_rangerE5,0.7004748982360923,0.5021390374331551,5,4,52.150999999999954,119,1
Empirical,qitta_NAFLD_16s_seed3_featSize1,3,1,ALR_svmRadial3,0.6865671641791045,0.5838235294117646,5,4,52.150999999999954,119,1
Empirical,qitta_NAFLD_16s_seed3_featSize1,3,1,ALR_DCV-ridgeRegression,0.723202170963365,0.4852941176470588,5,4,52.150999999999954,119,1
Empirical,qitta_NAFLD_16s_seed3_featSize1,3,1,ALR_DCV-ridgeEnsemble,0.7184531886024423,0.4679144385026738,5,4,52.150999999999954,119,1
Empirical,qitta_NAFLD_16s_seed3_featSize1,3,1,ALR_ALR_DCV,0.723202170963365,0.4852941176470588,5,4,52.150999999999954,119,1
Empirical,qitta_NAFLD_16s_seed3_featSize1,3,1,PLR_glmnet4,0.7225237449118046,0.46898395721925135,5,6,57.947,119,1
Empirical,qitta_NAFLD_16s_seed3_featSize1,3,1,PLR_pls2,0.7265943012211669,0.503475935828877,5,6,57.947,119,1
Empirical,qitta_NAFLD_16s_seed3_featSize1,3,1,PLR_ranger1,0.7215061058344641,0.5331550802139038,5,6,57.947,119,1
Empirical,qitta_NAFLD_16s_seed3_featSize1,3,1,PLR_rangerE5,0.7001356852103121,0.4970588235294118,5,6,57.947,119,1
Empirical,qitta_NAFLD_16s_seed3_featSize1,3,1,PLR_svmRadial3,0.762550881953867,0.5544117647058824,5,6,57.947,119,1
Empirical,qitta_NAFLD_16s_seed3_featSize1,3,1,PLR_DCV-ridgeRegression,0.7150610583446404,0.4647058823529412,5,6,57.947,119,1
Empirical,qitta_NAFLD_16s_seed3_featSize1,3,1,PLR_DCV-ridgeEnsemble,0.7415196743554953,0.5061497326203208,5,6,57.947,119,1
Empirical,qitta_NAFLD_16s_seed3_featSize1,3,1,PLR_PLR_DCV,0.7415196743554953,0.5061497326203208,5,6,57.947,119,1
Empirical,qitta_NAFLD_16s_seed3_featSize1,3,2,ALR/PLR_glmnet4,0.8186274509803921,0.512720790795657,5,4,51.649,122,1
