Scenario,Dataset,Seed,Fold,Approach,AUC,train_auc,number_parts,number_ratios,comp_time,base_dims,feat_set
Empirical,cmg_WirbelJ-2018_crc_seed5_featSize1,5,1,ALR/PLR_glmnet4,0.840625,0.8299019607843137,5,4,21.695999999999998,222,1
Empirical,cmg_WirbelJ-2018_crc_seed5_featSize1,5,1,ALR/PLR_pls2,0.8322916666666667,0.8041666666666667,5,4,21.695999999999998,222,1
Empirical,cmg_WirbelJ-2018_crc_seed5_featSize1,5,1,ALR/PLR_ranger1,0.8026041666666667,0.8185049019607843,5,4,21.695999999999998,222,1
Empirical,cmg_WirbelJ-2018_crc_seed5_featSize1,5,1,ALR/PLR_rangerE5,0.8192708333333334,0.8466299019607844,5,4,21.695999999999998,222,1
Empirical,cmg_WirbelJ-2018_crc_seed5_featSize1,5,1,ALR/PLR_svmRadial3,0.8125,0.8606617647058823,5,4,21.695999999999998,222,1
Empirical,cmg_WirbelJ-2018_crc_seed5_featSize1,5,1,ALR/PLR_DCV-ridgeRegression,0.8416666666666667,0.825857843137255,5,4,21.695999999999998,222,1
Empirical,cmg_WirbelJ-2018_crc_seed5_featSize1,5,1,ALR/PLR_DCV-ridgeEnsemble,0.8229166666666666,0.8384803921568628,5,4,21.695999999999998,222,1
Empirical,cmg_WirbelJ-2018_crc_seed5_featSize1,5,1,ALR/PLR_ALR/PLR_DCV,0.8229166666666666,0.8384803921568628,5,4,21.695999999999998,222,1
Empirical,cmg_WirbelJ-2018_crc_seed5_featSize1,5,1,ALR_glmnet4,0.8260416666666667,0.8012254901960785,5,4,21.567000000000007,222,1
Empirical,cmg_WirbelJ-2018_crc_seed5_featSize1,5,1,ALR_pls2,0.840625,0.8301470588235293,5,4,21.567000000000007,222,1
Empirical,cmg_WirbelJ-2018_crc_seed5_featSize1,5,1,ALR_ranger1,0.7921875,0.8100490196078431,5,4,21.567000000000007,222,1
Empirical,cmg_WirbelJ-2018_crc_seed5_featSize1,5,1,ALR_rangerE5,0.834375,0.8273284313725491,5,4,21.567000000000007,222,1
Empirical,cmg_WirbelJ-2018_crc_seed5_featSize1,5,1,ALR_svmRadial3,0.7541666666666667,0.8905637254901961,5,4,21.567000000000007,222,1
Empirical,cmg_WirbelJ-2018_crc_seed5_featSize1,5,1,ALR_DCV-ridgeRegression,0.825,0.7903186274509804,5,4,21.567000000000007,222,1
Empirical,cmg_WirbelJ-2018_crc_seed5_featSize1,5,1,ALR_DCV-ridgeEnsemble,0.8270833333333334,0.8501225490196078,5,4,21.567000000000007,222,1
Empirical,cmg_WirbelJ-2018_crc_seed5_featSize1,5,1,ALR_ALR_DCV,0.8270833333333334,0.8501225490196078,5,4,21.567000000000007,222,1
Empirical,cmg_WirbelJ-2018_crc_seed5_featSize1,5,1,PLR_glmnet4,0.6958333333333333,0.7270833333333333,5,4,33.83099999999996,222,1
Empirical,cmg_WirbelJ-2018_crc_seed5_featSize1,5,1,PLR_pls2,0.6958333333333333,0.7519607843137255,5,4,33.83099999999996,222,1
Empirical,cmg_WirbelJ-2018_crc_seed5_featSize1,5,1,PLR_ranger1,0.6911458333333333,0.7636029411764707,5,4,33.83099999999996,222,1
Empirical,cmg_WirbelJ-2018_crc_seed5_featSize1,5,1,PLR_rangerE5,0.703125,0.7736519607843138,5,4,33.83099999999996,222,1
Empirical,cmg_WirbelJ-2018_crc_seed5_featSize1,5,1,PLR_svmRadial3,0.7229166666666667,0.7846813725490196,5,4,33.83099999999996,222,1
Empirical,cmg_WirbelJ-2018_crc_seed5_featSize1,5,1,PLR_DCV-ridgeRegression,0.6854166666666667,0.7427696078431372,5,4,33.83099999999996,222,1
Empirical,cmg_WirbelJ-2018_crc_seed5_featSize1,5,1,PLR_DCV-ridgeEnsemble,0.7145833333333333,0.798406862745098,5,4,33.83099999999996,222,1
Empirical,cmg_WirbelJ-2018_crc_seed5_featSize1,5,1,PLR_PLR_DCV,0.7145833333333333,0.798406862745098,5,4,33.83099999999996,222,1
Empirical,cmg_WirbelJ-2018_crc_seed5_featSize1,5,2,ALR/PLR_glmnet4,0.788888888888889,0.625,5,7,26.380000000000052,222,1
Empirical,cmg_WirbelJ-2018_crc_seed5_featSize1,5,2,ALR/PLR_pls2,0.7818181818181819,0.6333333333333333,5,7,26.380000000000052,222,1
Empirical,cmg_WirbelJ-2018_crc_seed5_featSize1,5,2,ALR/PLR_ranger1,0.7974747474747474,0.6770833333333333,5,7,26.380000000000052,222,1
Empirical,cmg_WirbelJ-2018_crc_seed5_featSize1,5,2,ALR/PLR_rangerE5,0.8141414141414142,0.6739583333333333,5,7,26.380000000000052,222,1
Empirical,cmg_WirbelJ-2018_crc_seed5_featSize1,5,2,ALR/PLR_svmRadial3,0.7434343434343434,0.6583333333333333,5,7,26.380000000000052,222,1
Empirical,cmg_WirbelJ-2018_crc_seed5_featSize1,5,2,ALR/PLR_DCV-ridgeRegression,0.7868686868686869,0.625,5,7,26.380000000000052,222,1
Empirical,cmg_WirbelJ-2018_crc_seed5_featSize1,5,2,ALR/PLR_DCV-ridgeEnsemble,0.8101010101010101,0.6083333333333334,5,7,26.380000000000052,222,1
Empirical,cmg_WirbelJ-2018_crc_seed5_featSize1,5,2,ALR/PLR_ALR/PLR_DCV,0.7868686868686869,0.625,5,7,26.380000000000052,222,1
Empirical,cmg_WirbelJ-2018_crc_seed5_featSize1,5,2,ALR_glmnet4,0.797979797979798,0.5770833333333334,5,4,22.035999999999945,222,1
Empirical,cmg_WirbelJ-2018_crc_seed5_featSize1,5,2,ALR_pls2,0.797979797979798,0.6270833333333333,5,4,22.035999999999945,222,1
Empirical,cmg_WirbelJ-2018_crc_seed5_featSize1,5,2,ALR_ranger1,0.8661616161616161,0.6291666666666667,5,4,22.035999999999945,222,1
