Scenario,Dataset,Seed,Fold,Approach,AUC,train_auc,number_parts,number_ratios,comp_time,base_dims,feat_set
Empirical,mbiomeHD_cdiSchubert_16s_seed5_featSize2,5,1,ALR/PLR_glmnet4,0.974025974025974,0.9780677306421014,39,295,51.291,90,5
Empirical,mbiomeHD_cdiSchubert_16s_seed5_featSize2,5,1,ALR/PLR_pls2,0.9731789949181253,0.9615152359717578,39,295,51.291,90,5
Empirical,mbiomeHD_cdiSchubert_16s_seed5_featSize2,5,1,ALR/PLR_ranger1,0.9850367024280068,0.9808144595043908,39,295,51.291,90,5
Empirical,mbiomeHD_cdiSchubert_16s_seed5_featSize2,5,1,ALR/PLR_rangerE5,0.9830604178430266,0.9790603180191281,39,295,51.291,90,5
Empirical,mbiomeHD_cdiSchubert_16s_seed5_featSize2,5,1,ALR/PLR_svmRadial3,0.9813664596273292,0.9766961998083279,39,295,51.291,90,5
Empirical,mbiomeHD_cdiSchubert_16s_seed5_featSize2,5,1,ALR/PLR_DCV-ridgeRegression,0.9791078486730661,0.9780298362964267,39,295,51.291,90,5
Empirical,mbiomeHD_cdiSchubert_16s_seed5_featSize2,5,1,ALR/PLR_DCV-ridgeEnsemble,0.9810841332580463,0.9813107531929042,39,295,51.291,90,5
Empirical,mbiomeHD_cdiSchubert_16s_seed5_featSize2,5,1,ALR/PLR_ALR/PLR_DCV,0.9810841332580463,0.9813107531929042,39,295,51.291,90,5
Empirical,mbiomeHD_cdiSchubert_16s_seed5_featSize2,5,1,ALR_glmnet4,0.9748729531338227,0.9792118954018267,39,38,37.363999999999976,90,5
Empirical,mbiomeHD_cdiSchubert_16s_seed5_featSize2,5,1,ALR_pls2,0.9774138904573687,0.9797081890903401,39,38,37.363999999999976,90,5
Empirical,mbiomeHD_cdiSchubert_16s_seed5_featSize2,5,1,ALR_ranger1,0.9767080745341615,0.9755502014512312,39,38,37.363999999999976,90,5
Empirical,mbiomeHD_cdiSchubert_16s_seed5_featSize2,5,1,ALR_rangerE5,0.9728966685488425,0.9793842535547341,39,38,37.363999999999976,90,5
Empirical,mbiomeHD_cdiSchubert_16s_seed5_featSize2,5,1,ALR_svmRadial3,0.9754376058723885,0.9764651665395372,39,38,37.363999999999976,90,5
Empirical,mbiomeHD_cdiSchubert_16s_seed5_featSize2,5,1,ALR_DCV-ridgeRegression,0.9751552795031055,0.9797460834360148,39,38,37.363999999999976,90,5
Empirical,mbiomeHD_cdiSchubert_16s_seed5_featSize2,5,1,ALR_DCV-ridgeEnsemble,0.9785431959345002,0.9818828355727669,39,38,37.363999999999976,90,5
Empirical,mbiomeHD_cdiSchubert_16s_seed5_featSize2,5,1,ALR_ALR_DCV,0.9785431959345002,0.9818828355727669,39,38,37.363999999999976,90,5
Empirical,mbiomeHD_cdiSchubert_16s_seed5_featSize2,5,1,PLR_glmnet4,0.98729531338227,0.9699791214379315,39,377,58.85700000000003,90,5
Empirical,mbiomeHD_cdiSchubert_16s_seed5_featSize2,5,1,PLR_pls2,0.9810841332580463,0.9652129906706566,39,377,58.85700000000003,90,5
Empirical,mbiomeHD_cdiSchubert_16s_seed5_featSize2,5,1,PLR_ranger1,0.9864483342744212,0.9753417825500206,39,377,58.85700000000003,90,5
Empirical,mbiomeHD_cdiSchubert_16s_seed5_featSize2,5,1,PLR_rangerE5,0.9840485601355167,0.9658816425120773,39,377,58.85700000000003,90,5
Empirical,mbiomeHD_cdiSchubert_16s_seed5_featSize2,5,1,PLR_svmRadial3,0.9839073969508753,0.9736805433315731,39,377,58.85700000000003,90,5
Empirical,mbiomeHD_cdiSchubert_16s_seed5_featSize2,5,1,PLR_DCV-ridgeRegression,0.9841897233201581,0.9760067671966985,39,377,58.85700000000003,90,5
